,age,job,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
42305,2,8,0,3,0,0,16,9,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
42306,2,4,0,3,0,0,16,9,1,1,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42307,3,6,0,5,0,0,16,9,1,3,4,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42308,1,8,0,3,0,0,16,9,1,1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
42309,1,8,0,3,0,0,16,9,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42311,5,2,0,3,0,0,16,9,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
42312,2,9,0,3,0,0,16,9,1,1,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42313,2,6,0,3,0,0,16,9,1,4,2,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42314,3,4,0,3,0,0,16,9,2,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42316,3,9,0,3,0,0,16,9,1,3,3,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
42317,1,8,0,3,0,0,16,9,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42318,4,4,0,3,0,0,16,9,2,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42319,2,9,0,3,1,0,16,9,3,2,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42320,2,0,0,3,1,1,16,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42321,3,4,0,3,0,0,16,9,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
42322,1,1,0,3,0,0,16,9,1,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42323,2,1,0,3,0,0,16,9,5,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42324,2,8,0,3,0,0,16,9,1,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
42326,3,0,0,3,1,0,17,9,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
42327,5,5,0,3,0,0,17,9,4,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42328,5,5,0,3,0,0,17,9,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42329,4,4,0,3,0,0,17,9,2,1,2,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42331,4,3,0,5,0,0,17,9,2,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
42332,4,9,0,2,0,0,17,9,1,2,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42333,5,5,0,4,0,0,17,9,4,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42334,4,6,0,3,0,0,17,9,2,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42337,4,9,0,3,0,0,17,9,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42338,2,10,0,3,0,0,17,9,2,3,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
42339,3,4,0,3,1,0,17,9,3,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42340,4,9,0,3,1,1,24,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42342,2,4,0,2,0,0,24,9,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42343,4,0,0,3,0,0,24,9,1,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
42344,2,4,0,3,0,1,24,9,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42345,5,5,0,3,0,0,24,9,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42346,1,1,0,3,1,0,24,9,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
42347,1,8,0,3,0,0,24,9,2,1,2,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42348,3,4,0,4,1,0,25,9,5,2,2,4,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
42349,3,4,0,3,0,0,25,9,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42351,2,4,0,3,0,0,25,9,2,1,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42353,2,0,0,2,0,0,25,9,1,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
42355,4,0,0,3,0,0,25,9,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42356,2,4,0,3,0,0,25,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42357,2,4,0,5,0,0,25,9,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42358,2,9,0,3,0,0,25,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42359,4,9,0,3,0,0,25,9,1,1,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42360,2,0,0,4,0,0,25,9,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42361,2,4,0,4,0,0,25,9,2,2,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
42362,1,8,0,3,0,0,25,9,3,1,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
42363,2,9,0,4,0,0,25,9,2,1,2,4,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42364,5,5,0,3,0,0,25,9,2,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42365,2,4,0,4,1,0,25,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42366,2,0,0,3,1,0,25,9,3,1,3,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
42367,2,0,0,3,0,1,25,9,2,1,3,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42368,5,5,0,3,0,0,25,9,2,1,2,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
42369,4,5,0,4,0,0,25,9,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
42370,1,1,0,3,0,0,25,9,2,2,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42371,3,3,0,3,0,0,25,9,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42372,4,1,0,3,0,0,27,9,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
42373,4,1,0,3,1,0,27,9,1,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42375,4,9,0,3,1,1,27,9,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42377,2,9,0,3,1,0,30,9,1,3,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42380,5,10,0,2,0,0,30,9,2,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
42381,4,5,0,4,0,0,30,9,3,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42382,4,9,0,3,0,0,30,9,2,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42383,1,8,0,3,0,0,30,9,1,1,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42384,5,4,0,3,1,0,30,9,1,6,2,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
42385,3,0,0,3,0,0,30,9,1,1,3,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
42386,1,8,0,3,0,0,30,9,2,5,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42387,2,2,0,3,0,0,30,9,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42388,2,9,0,5,0,0,30,9,1,1,2,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42389,1,0,0,3,1,0,30,9,1,1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
42390,1,0,0,3,0,0,2,2,2,1,3,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
42391,2,9,0,3,0,0,2,2,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42392,1,1,0,3,0,0,2,2,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42393,4,5,0,2,1,0,2,2,3,1,3,5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
42395,2,9,0,3,0,0,3,2,2,2,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42396,2,4,0,3,0,0,3,2,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
42397,2,0,0,4,0,0,3,2,2,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
42398,5,5,0,3,0,0,3,2,1,1,2,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42399,3,4,0,3,0,0,3,2,1,1,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42400,4,10,0,3,1,0,3,2,2,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42403,2,9,0,3,0,0,3,2,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42404,4,3,0,3,0,0,3,2,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
42405,1,8,0,3,0,0,3,2,1,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42406,1,7,0,3,0,0,3,2,2,1,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42407,2,3,0,3,0,0,3,2,2,1,4,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42408,5,5,0,3,0,0,4,2,4,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
42409,2,4,0,3,0,0,4,2,2,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42410,1,8,0,3,0,0,4,2,2,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42411,3,4,0,4,0,0,4,2,3,3,3,5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42412,3,1,0,3,0,0,4,2,1,2,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42415,2,9,0,3,0,0,4,2,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42416,5,5,0,3,0,0,4,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
42417,1,8,0,3,0,0,4,2,2,3,5,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
42418,3,0,0,3,1,0,4,2,2,2,2,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42421,1,8,0,4,0,0,4,2,2,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42424,2,4,0,3,0,0,7,2,5,5,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
42425,4,4,0,2,1,1,7,2,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42426,2,0,0,3,1,0,7,2,1,1,3,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42427,3,0,0,3,0,0,7,2,1,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42428,3,4,0,3,0,0,7,2,1,1,5,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42429,5,5,0,3,0,0,7,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42430,4,5,0,3,0,0,7,2,2,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
42431,3,9,0,2,1,0,7,2,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42432,4,5,0,3,0,0,7,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42433,2,6,0,3,1,0,7,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42434,2,0,0,5,0,0,7,2,1,1,3,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
42435,1,1,0,3,0,0,7,2,2,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42436,2,0,0,3,0,0,7,2,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42438,2,8,0,3,0,0,7,2,3,2,2,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
42439,4,0,0,3,0,0,7,2,2,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42440,5,5,0,3,0,0,7,2,2,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
42442,4,2,0,3,0,0,7,2,1,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
42443,2,2,0,3,1,0,7,2,2,4,3,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42444,2,9,0,3,1,0,7,2,4,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42445,2,8,0,3,0,0,7,2,2,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42446,1,8,0,3,0,0,7,2,2,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42448,2,9,0,3,1,0,7,2,5,3,5,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42449,3,4,0,3,0,0,9,2,2,7,3,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42450,2,0,0,2,1,0,9,2,1,1,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42452,1,8,0,3,0,0,9,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42453,4,1,0,3,0,0,9,2,1,8,3,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
42454,2,4,0,3,0,0,9,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42455,1,4,0,3,0,0,9,2,1,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42456,2,9,0,3,1,0,9,2,2,1,3,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42457,3,9,0,3,0,0,9,2,5,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42458,4,10,0,3,0,0,9,2,3,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42461,5,5,0,3,0,0,9,2,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
42463,5,5,0,3,0,0,9,2,1,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
42464,4,5,0,3,0,0,9,2,1,3,3,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
42467,2,7,0,4,0,0,9,2,1,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42468,3,4,0,3,0,0,10,2,2,5,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42469,5,5,0,4,1,0,10,2,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42470,5,5,0,3,0,0,10,2,3,2,3,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
42471,4,5,0,3,0,0,10,2,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42472,2,4,0,3,1,0,10,2,4,1,3,5,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
42473,1,4,0,3,0,0,10,2,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42474,3,4,0,4,0,0,10,2,4,1,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
42475,1,8,0,3,0,0,10,2,1,1,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
42476,4,4,0,3,0,0,10,2,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
42477,4,4,0,3,0,0,10,2,3,1,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42478,5,5,0,3,0,0,10,2,2,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42479,4,4,0,3,0,1,10,2,3,1,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42480,3,4,0,3,0,0,10,2,2,1,3,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42481,5,5,0,4,0,0,10,2,3,4,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
42482,2,7,0,3,0,0,11,2,1,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42484,3,4,0,4,0,0,14,2,2,1,3,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
42485,2,9,0,3,0,0,14,2,3,1,3,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42487,2,4,0,3,0,0,14,2,2,1,3,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42488,1,8,0,3,0,0,14,2,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42489,4,9,0,3,0,1,14,2,1,6,3,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
42490,2,9,0,3,0,0,14,2,3,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42491,2,4,0,3,0,0,14,2,2,3,3,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42492,5,3,0,3,0,0,14,2,1,2,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
42493,4,2,0,3,0,0,15,2,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42495,4,0,0,3,0,0,15,2,3,1,3,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
42496,2,4,0,3,0,0,15,2,2,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42498,1,7,0,3,0,0,15,2,1,4,3,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42499,2,4,0,3,0,0,16,2,2,1,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42500,3,9,0,3,0,0,16,2,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
42501,3,10,0,3,0,0,16,2,2,1,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42503,4,5,0,4,0,0,16,2,2,2,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42504,5,5,0,3,0,0,16,2,3,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42505,3,4,0,2,1,0,17,2,1,1,3,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42506,3,9,0,2,1,0,17,2,1,1,4,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42507,5,5,0,2,0,0,17,2,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42508,4,5,0,3,0,1,17,2,1,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42509,4,4,0,5,0,0,17,2,1,4,3,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
42510,5,5,0,3,0,0,17,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42511,1,1,0,3,0,0,17,2,3,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42512,2,7,0,3,0,0,17,2,2,2,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42513,4,4,0,3,0,0,17,2,2,2,4,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
42514,4,9,0,3,1,0,17,2,1,2,3,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42515,5,3,0,3,0,0,17,2,4,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42516,2,0,0,3,0,0,17,2,2,3,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42517,2,4,0,3,0,0,17,2,1,6,3,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
42518,4,1,0,3,0,1,17,2,2,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42519,1,8,0,3,0,0,18,2,1,4,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42520,2,7,0,3,0,0,18,2,3,6,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42521,3,4,0,4,1,0,18,2,2,1,3,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42522,2,9,0,3,0,0,18,2,2,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42523,2,4,0,3,1,0,18,2,2,3,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42524,2,8,0,3,0,0,18,2,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42525,4,5,0,3,0,0,18,2,1,2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42527,4,9,0,3,0,0,18,2,1,5,3,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
42528,3,1,0,3,1,0,21,2,1,2,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42529,3,7,0,3,0,0,21,2,2,3,5,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
42530,3,0,0,3,0,0,21,2,1,5,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42531,2,10,0,3,0,0,21,2,1,8,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42532,2,0,0,3,1,0,21,2,2,1,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42533,4,5,0,3,0,0,21,2,3,1,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
42535,2,9,0,3,1,0,21,2,2,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42537,2,0,0,3,0,0,21,2,1,3,3,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42538,5,6,0,3,0,0,21,2,2,2,5,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42539,3,9,0,3,0,0,21,2,2,7,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42541,2,10,0,5,0,0,22,2,2,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
42543,2,4,0,3,0,0,22,2,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42544,2,4,0,3,0,0,22,2,2,3,3,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
42545,5,5,0,4,0,0,22,2,2,3,5,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
42546,2,9,0,5,1,0,22,2,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42547,2,1,0,2,0,0,23,2,2,1,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
42549,2,9,0,3,0,0,23,2,1,2,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
42550,4,10,0,3,0,0,24,2,3,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
42551,3,6,0,3,0,0,24,2,3,3,2,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42552,4,4,0,3,0,0,24,2,2,1,3,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42553,3,4,0,3,0,0,24,2,5,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42554,3,7,0,4,0,0,24,2,1,2,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42555,3,3,0,4,0,0,24,2,1,3,3,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42556,2,4,0,3,0,0,24,2,2,1,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
42557,2,4,0,3,0,0,28,2,2,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42560,2,0,0,3,0,0,28,2,1,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42561,3,9,0,4,0,1,28,2,1,1,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42562,5,5,0,3,0,0,28,2,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
42563,2,6,0,3,1,1,28,2,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
42564,3,4,0,4,0,0,28,2,2,2,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42565,2,9,0,3,1,0,28,2,2,1,4,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42567,1,9,0,3,0,0,28,2,2,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
42568,2,7,0,3,1,0,28,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42570,2,9,0,5,1,0,28,2,1,1,2,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
42572,3,4,0,3,0,0,28,2,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
42575,1,8,0,3,0,0,29,2,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42576,2,4,0,3,1,0,29,2,1,1,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42577,2,7,0,3,0,0,29,2,3,1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42578,1,7,0,3,0,0,29,2,2,1,3,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42580,2,6,0,3,0,0,29,2,3,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42581,1,0,0,3,0,0,29,2,1,2,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42582,5,5,0,2,0,0,29,2,2,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42583,2,9,0,3,1,1,29,2,1,1,4,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42584,2,4,0,3,0,0,29,2,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42586,2,4,0,3,1,0,30,2,1,2,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
42587,3,4,0,3,0,0,30,2,2,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42588,2,3,0,3,1,0,30,2,1,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
42589,3,0,0,3,1,0,30,2,1,3,4,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42591,2,1,0,3,0,0,6,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
42592,2,7,0,3,0,0,6,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42593,4,9,0,3,1,0,7,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
42594,2,0,0,3,1,0,7,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
42595,3,10,0,3,1,0,7,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
42596,3,0,0,3,0,0,7,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
42597,3,2,0,3,0,0,8,4,2,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
42598,1,4,0,3,0,0,8,4,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42599,1,7,0,3,0,0,8,4,1,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42600,5,5,0,3,0,0,8,4,2,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
